"date","TagID","mean_iid","phase","mean_r","mean_t","mean_w","sum_p"
2024-06-30,"Tag_13",42.6884141984681,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_14",31.7658636164749,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_19",33.2607392271261,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_20",32.2288547403485,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_21",32.3393471056707,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_22",37.6527247516485,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_3",34.738165102973,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_5",33.1417690083146,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_7",34.7085801267412,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_8",34.3990053296599,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-07-01,"Tag_11",28.6684668987095,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_13",29.9768498875291,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_14",30.4823196581077,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_19",27.886717950857,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_20",27.1269212454609,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_21",27.0974752104247,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_22",27.8062164863105,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_3",28.5911945391894,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_5",28.7100560941554,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_8",28.4508175369988,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-02,"Tag_11",33.1602212039634,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_13",35.7365894139046,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_14",32.0892693703125,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_19",32.4681734088096,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_20",29.0076645414344,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_21",28.6179795111522,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_22",30.4983694842751,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_3",30.7951285132867,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_5",27.0911019162479,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_8",33.9966780770632,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-03,"Tag_11",28.0516758251938,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_13",30.0796637117163,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_14",27.6740845174838,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_19",33.1628505005926,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_20",26.2636121046038,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_21",27.7298518651415,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_22",31.1359879645467,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_3",28.6495560946192,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_5",28.0146182796483,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_8",33.1721417748434,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-04,"Tag_11",28.4549833367514,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_13",25.3064509741894,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_14",28.9980363846848,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_19",29.6978189234637,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_20",27.6104699001084,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_21",27.2460166239074,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_3",28.26238277189,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_5",25.3895946740394,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_8",37.8657716080403,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-05,"Tag_11",33.0544428239653,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_13",36.6561641855225,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_14",32.1219900824088,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_19",40.7161322565477,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_20",34.1062582079416,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_21",32.5687465630761,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_3",34.9225636084258,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_5",34.1651095739325,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_8",36.8856361691432,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-06,"Tag_11",39.0867717630601,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_13",38.3303333920359,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_14",37.9361329471973,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_19",42.5096477462743,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_20",35.5715423725114,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_21",38.8209618390396,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_3",39.0676732083531,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_5",38.1474254124306,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_8",38.9535978051642,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-07,"Tag_11",30.7678926970744,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_13",34.16043497121,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_14",30.173603788903,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_19",33.0196049023185,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_20",32.5679282516514,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_21",31.5612809811523,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_3",29.32386588001,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_5",28.8295455798477,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_8",30.1741192920588,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-08,"Tag_11",28.231733304404,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_13",34.0502272238842,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_14",37.4654224965722,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_19",35.7380026228229,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_20",35.2882780087757,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_21",27.9309712328962,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_3",29.3100025871042,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_5",30.6542254004701,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_8",41.523749070902,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-09,"Tag_11",30.5486821360176,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_13",36.2352986533754,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_14",39.4185882057432,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_19",35.324125028564,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_20",30.5982515597088,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_21",29.1098542248256,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_3",31.9095629324985,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_5",29.6444214387269,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_8",34.4117566783018,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-10,"Tag_11",26.7594606285164,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_13",32.8577252701762,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_14",31.973782139056,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_19",29.612274679851,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_20",30.7858280117751,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_21",29.8594159147784,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_3",28.5364640573639,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_5",29.8354170538794,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_8",29.6136323163908,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-11,"Tag_13",30.3810469472425,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_14",31.4493395967821,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_19",31.1636631108011,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_20",33.4901736717057,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_3",28.8702262902325,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_5",26.3100478739855,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_8",31.9890549387655,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-12,"Tag_13",38.1397947160865,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_14",40.6063569555826,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_19",40.0585730661576,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_20",36.3473963614508,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_3",32.6136078916747,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_5",30.5496100798069,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_8",42.1778302834259,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-13,"Tag_13",36.2180350213985,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_14",32.5424444940188,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_19",39.5877115277583,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_20",35.2921125967258,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_3",35.5482003625637,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_8",35.5194676693873,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-14,"Tag_13",35.8289498346281,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_14",39.3962443407117,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_19",33.786166352746,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_20",33.0971776313902,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_3",33.0348137212793,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_8",38.7508339977456,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-15,"Tag_13",29.3150427317936,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_14",41.0436571651262,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_19",31.0309197406961,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_20",28.1512405189966,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_3",30.5420537573554,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_8",29.9467903851247,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-16,"Tag_13",35.7086920387211,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_14",30.074954230695,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_19",32.121971544547,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_20",32.017008789793,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_3",29.7000274565523,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_8",31.5758853062375,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-17,"Tag_13",29.595207763413,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_14",33.0145886576348,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_19",29.027831197347,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_20",24.4078097587117,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_3",29.280195423499,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_8",28.5663552730288,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-18,"Tag_13",30.1671535792095,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_14",32.6420032280936,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_19",33.6141226664796,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_20",25.5023190018798,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_3",26.2036911710569,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_8",28.2671056606346,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-19,"Tag_13",30.0765755818102,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_14",29.902342230968,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_19",32.5233053295431,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_20",27.0193634034185,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_3",32.0364319591692,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_8",31.8155304676354,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-20,"Tag_13",37.0663710946141,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_14",33.8534300915096,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_19",37.2841688705978,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_20",35.7794989179911,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_3",35.2039629603542,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_8",42.9226808856414,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-21,"Tag_13",27.8135795914527,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_14",27.6868441260138,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_19",24.6062811364115,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_20",25.7127263810591,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_3",26.5160082154687,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_8",27.8351280470555,"no",432.633333333333,16.7695238095238,3.07495238095238,0
