"date","TagID","tra_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-06-29,"Tag_10",91.4197160794253,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_11",1243.70220552061,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_13",1177.22674076519,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_14",1305.73254809367,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_16",586.361465480241,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_18",1415.07749941436,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_19",896.999796588453,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_20",1120.82101617687,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_21",947.275801320625,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_22",1260.46359578956,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_3",695.552600691912,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_5",677.660540546887,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_7",1142.89471890874,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_8",1140.26641069882,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-30,"Tag_10",35.9170822492556,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_11",763.887557511858,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_13",1047.52210369361,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_14",1974.78655194246,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_19",1030.19487009173,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_20",1104.52954917413,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_21",888.969063869247,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_22",1194.07227275549,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_3",467.7344914873,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_5",886.783730446837,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_7",981.334785533639,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_8",1042.23793781646,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-07-01,"Tag_11",1182.54827607172,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_13",1895.36660640655,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_14",2901.2542470517,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_19",1072.68104492935,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_20",1847.04417919993,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_21",1178.7715468777,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_22",1842.8983155375,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_3",1177.00021572888,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_5",1084.67762103176,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_8",1485.38825545681,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-02,"Tag_11",1422.83233520919,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_13",1713.48559219432,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_14",2156.62026412726,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_19",1051.73331826784,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_20",1636.40364467013,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_21",1520.73035123191,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_22",1797.65057738779,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_3",1075.64787585104,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_5",1165.28602347989,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_8",1489.79071505225,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-03,"Tag_11",1501.47566840776,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_13",1632.86872982118,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_14",1647.53503582633,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_19",1552.21864896242,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_20",1651.49160481549,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_21",1389.44527897151,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_22",2047.45682751501,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_3",1608.40847994875,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_5",978.433762391785,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_8",1150.10851935161,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-04,"Tag_11",1626.78351903795,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_13",1598.40175601871,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_14",2504.23488423106,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_19",1812.81508892305,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_20",1979.54530465813,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_21",1560.52884663154,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_3",1384.14319858723,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_5",1489.98012954137,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_8",1509.04604788652,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-05,"Tag_11",1101.19823858117,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_13",1190.92598591164,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_14",1137.55173968479,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_19",1077.0042104131,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_20",1216.38317653482,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_21",531.167165777997,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_3",696.010060117271,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_5",413.455019968149,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_8",793.465858520469,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-06,"Tag_11",788.463968451898,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_13",912.248577168241,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_14",1649.44370555934,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_19",1049.34121693487,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_20",743.237843761862,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_21",543.939991394395,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_3",339.962107142532,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_5",308.538366682178,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_8",790.581219124449,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-07,"Tag_11",503.7884838527,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_13",835.348347057859,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_14",1684.40371359677,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_19",607.203732945025,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_20",451.722672414919,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_21",426.676138715664,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_3",457.054045384619,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_5",382.812592659532,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_8",659.848518264435,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-08,"Tag_11",698.752769278789,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_13",1152.83304318092,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_14",1332.00641585976,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_19",695.654117607733,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_20",675.887260225662,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_21",612.251261116412,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_3",739.017077117502,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_5",693.731974518113,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_8",706.681753753244,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-09,"Tag_11",1378.62419855376,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_13",1564.04851499021,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_14",2779.83636329486,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_19",1227.32864968024,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_20",1088.80668341064,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_21",856.764573167051,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_3",1288.47016714375,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_5",824.587474854198,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_8",1125.21222741905,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-10,"Tag_11",1047.47393225316,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_13",931.59285416063,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_14",1461.62879631676,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_19",667.064213692526,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_20",864.206299673952,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_21",673.073732632844,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_3",561.504155561725,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_5",354.712693616007,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_8",1099.97400358975,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-11,"Tag_13",1349.45487435632,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_14",1022.47897143902,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_19",1325.76386258478,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_20",1423.90846380161,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_3",1230.54639176024,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_5",573.274105674913,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_8",1432.76069346299,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-12,"Tag_13",1135.86781379257,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_14",1340.17592810528,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_19",860.902017675526,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_20",808.925773936406,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_3",532.646079592898,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_5",388.206856320172,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_8",774.720877540037,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-13,"Tag_13",1092.68120515303,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_14",931.956633678813,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_19",948.370409653803,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_20",727.274853813385,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_3",695.203160929133,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_8",515.088277713106,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-14,"Tag_13",927.26588094159,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_14",1110.97496856935,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_19",920.991167551253,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_20",735.173684572978,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_3",747.153655632287,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_8",827.472581015922,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-15,"Tag_13",966.049356354113,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_14",950.574374243095,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_19",751.756224773258,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_20",903.739491415105,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_3",685.639388934568,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_8",840.138607333854,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-16,"Tag_13",1327.37477439696,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_14",662.174133464188,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_19",981.898828341938,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_20",1135.81717681146,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_3",890.783175420204,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_8",1176.46227495413,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-17,"Tag_13",1123.82511512643,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_14",770.744751005351,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_19",984.758867911308,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_20",1055.08631181195,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_3",1139.954162239,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_8",872.37053296429,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-18,"Tag_13",1130.32891086274,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_14",1553.59018270997,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_19",817.967902377473,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_20",928.522662819546,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_3",603.27881889642,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_8",914.917162293141,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-19,"Tag_13",1037.84618471275,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_14",407.542158410037,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_19",639.503511007314,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_20",497.250746391191,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_3",552.916757190099,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_8",810.295812615708,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-20,"Tag_13",500.604853265839,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_14",693.286251747116,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_19",402.249427249298,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_20",697.96189595817,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_3",591.472916869589,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_8",663.720300614824,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-21,"Tag_13",892.576730809772,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_14",452.672240263415,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_19",1051.91593632968,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_20",958.434907867222,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_3",1206.54884888923,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_8",1136.59750375176,"no",432.633333333333,16.7695238095238,3.07495238095238,0
