"date","TagID","percentage","home_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-07-17,"Tag_13",0.5,1361.41016255721,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_13",0.95,6304.71461792944,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-18,"Tag_13",0.5,1074.1792332916,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_13",0.95,6877.2152467718,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-19,"Tag_13",0.5,1351.14693458873,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_13",0.95,7578.71843278315,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-20,"Tag_13",0.5,677.785307263267,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_13",0.95,5525.25452508063,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-21,"Tag_13",0.5,914.704571461306,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_13",0.95,6342.27963652342,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-06-25,"Tag_16",0.5,1548.99880743272,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_16",0.95,6629.70954058612,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_16",0.5,1088.17635755211,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_16",0.95,4610.5147148263,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_16",0.5,999.438282933833,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_16",0.95,4789.92513100067,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_16",0.5,1496.49071900838,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_16",0.95,8010.81063614438,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_16",0.5,1068.88933297132,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_16",0.95,5398.47788347766,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-25,"Tag_18",0.5,621.802762490182,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_18",0.95,2748.45231300319,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_18",0.5,681.132563451527,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_18",0.95,4072.24767375119,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_18",0.5,642.659056602932,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_18",0.95,3520.23012662437,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_18",0.5,1258.60502163185,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_18",0.95,7132.46927119634,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_18",0.5,1403.05510054811,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_18",0.95,8432.77141130857,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-25,"Tag_19",0.5,1244.59846217902,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_19",0.95,6101.42095053632,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_19",0.5,937.68113525563,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_19",0.95,5482.4695794249,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_19",0.5,985.266178260977,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_19",0.95,4731.30993517984,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_19",0.5,1509.49967641924,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_19",0.95,7666.97582223058,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_19",0.5,958.413754134485,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_19",0.95,5990.41614703791,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-30,"Tag_19",0.5,940.070024539101,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_19",0.95,6150.07762688669,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-07-01,"Tag_19",0.5,1316.61530443612,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_19",0.95,5946.06517803384,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-02,"Tag_19",0.5,1364.26273641426,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_19",0.95,6569.77352011634,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-03,"Tag_19",0.5,1444.18320438003,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_19",0.95,7214.96574276469,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-04,"Tag_19",0.5,1864.93188548035,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_19",0.95,9166.86024228602,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-05,"Tag_19",0.5,1657.13279237147,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_19",0.95,8665.81233500352,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-06,"Tag_19",0.5,946.317257672183,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_19",0.95,6245.16995187728,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-07,"Tag_19",0.5,670.400388803641,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_19",0.95,5900.98502690225,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-08,"Tag_19",0.5,1168.9078408108,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_19",0.95,4612.51827611831,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-09,"Tag_19",0.5,1524.11013562625,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_19",0.95,7965.50629666138,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-10,"Tag_19",0.5,1150.13614703514,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_19",0.95,5364.58941296136,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-11,"Tag_19",0.5,1885.79750123604,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-11,"Tag_19",0.95,8432.41505747188,"yes",149.898571428571,14.6585714285714,2.1012380952381,1.242
2024-07-12,"Tag_19",0.5,1798.25775196656,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-12,"Tag_19",0.95,8313.47238588948,"yes",312.609523809524,15.3314285714286,1.37838095238095,0.207
2024-07-13,"Tag_19",0.5,1876.59013274318,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-13,"Tag_19",0.95,8285.38660706698,"yes",303.095238095238,15.6433333333333,1.7477619047619,0
2024-07-14,"Tag_19",0.5,1349.16395637465,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-14,"Tag_19",0.95,7046.27023226777,"yes",327.161904761905,16.6880952380952,1.5487619047619,0
2024-07-15,"Tag_19",0.5,1295.2501742102,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
2024-07-15,"Tag_19",0.95,6671.95154446151,"yes",282.169047619048,18.6895238095238,1.16766666666667,1.242
